,ID,Date,Hour,Status,Latitude,Longitude,Max_Speed,Min_Pressure,Low_Rad_NE,Low_Rad_SE,Low_Rad_SW,Low_Rad_NW,Med_Rad_NE,Med_Rad_SE,Med_Rad_SW,Med_Rad_NW,High_Rad_NE,High_Rad_SE,High_Rad_SW,High_Rad_NW
25880,AL011961,19610721, 1800, HU, 13.7N,  73.3W,100.0,,,,,,,,,,,,,
25881,AL011961,19610722, 0000, HU, 13.7N,  74.7W,100.0,984.0,,,,,,,,,,,,
25882,AL011961,19610722, 0600, HU, 14.0N,  76.6W,100.0,982.0,,,,,,,,,,,,
25883,AL011961,19610722, 1200, HU, 14.5N,  78.2W,100.0,976.0,,,,,,,,,,,,
25884,AL011961,19610722, 1800, HU, 15.2N,  79.7W,100.0,,,,,,,,,,,,,
25885,AL011961,19610723, 0000, HU, 15.2N,  81.4W,100.0,990.0,,,,,,,,,,,,
25886,AL011961,19610723, 0600, HU, 15.3N,  82.9W,95.0,,,,,,,,,,,,,
25887,AL011961,19610723, 1200, HU, 15.8N,  84.3W,90.0,992.0,,,,,,,,,,,,
25888,AL011961,19610723, 1800, HU, 16.0N,  85.7W,90.0,,,,,,,,,,,,,
25889,AL011961,19610724, 0000, HU, 16.1N,  86.4W,85.0,989.0,,,,,,,,,,,,
25890,AL011961,19610724, 0600, HU, 16.3N,  87.5W,80.0,,,,,,,,,,,,,
25891,AL011961,19610724, 1200, HU, 16.6N,  88.3W,70.0,,,,,,,,,,,,,
25892,AL011961,19610724, 1800, TS, 16.9N,  89.1W,60.0,,,,,,,,,,,,,
25893,AL021961,19610902, 0600, TS, 13.3N,  41.7W,40.0,,,,,,,,,,,,,
25894,AL021961,19610902, 1200, TS, 13.8N,  42.8W,40.0,,,,,,,,,,,,,
25895,AL021961,19610902, 1800, TS, 14.3N,  43.6W,40.0,,,,,,,,,,,,,
25896,AL021961,19610903, 0000, TS, 14.8N,  44.5W,45.0,,,,,,,,,,,,,
25897,AL021961,19610903, 0600, TS, 15.2N,  45.6W,50.0,,,,,,,,,,,,,
25898,AL021961,19610903, 1200, HU, 15.9N,  46.7W,65.0,,,,,,,,,,,,,
25899,AL021961,19610903, 1800, HU, 17.0N,  48.1W,80.0,973.0,,,,,,,,,,,,
25900,AL021961,19610904, 0000, HU, 18.2N,  49.1W,85.0,989.0,,,,,,,,,,,,
25901,AL021961,19610904, 0600, HU, 19.5N,  49.8W,90.0,,,,,,,,,,,,,
25902,AL021961,19610904, 1200, HU, 20.5N,  50.2W,95.0,986.0,,,,,,,,,,,,
25903,AL021961,19610904, 1800, HU, 22.0N,  50.2W,100.0,982.0,,,,,,,,,,,,
25904,AL021961,19610905, 0000, HU, 23.2N,  50.6W,105.0,,,,,,,,,,,,,
25905,AL021961,19610905, 0600, HU, 24.5N,  51.4W,110.0,,,,,,,,,,,,,
25906,AL021961,19610905, 1200, HU, 25.6N,  52.3W,115.0,957.0,,,,,,,,,,,,
25907,AL021961,19610905, 1800, HU, 26.9N,  52.9W,120.0,952.0,,,,,,,,,,,,
25908,AL021961,19610906, 0000, HU, 28.5N,  54.1W,120.0,,,,,,,,,,,,,
25909,AL021961,19610906, 0600, HU, 29.9N,  55.1W,120.0,950.0,,,,,,,,,,,,
25910,AL021961,19610906, 1200, HU, 30.9N,  56.1W,120.0,945.0,,,,,,,,,,,,
25911,AL021961,19610906, 1800, HU, 32.4N,  56.8W,115.0,954.0,,,,,,,,,,,,
25912,AL021961,19610907, 0000, HU, 33.1N,  57.2W,105.0,,,,,,,,,,,,,
25913,AL021961,19610907, 0600, HU, 33.7N,  57.8W,100.0,,,,,,,,,,,,,
25914,AL021961,19610907, 1200, HU, 34.2N,  58.3W,95.0,954.0,,,,,,,,,,,,
25915,AL021961,19610907, 1800, HU, 34.6N,  58.7W,90.0,,,,,,,,,,,,,
25916,AL021961,19610908, 0000, HU, 35.0N,  59.0W,90.0,,,,,,,,,,,,,
25917,AL021961,19610908, 0600, HU, 35.3N,  59.7W,90.0,,,,,,,,,,,,,
25918,AL021961,19610908, 1200, HU, 35.6N,  60.0W,90.0,,,,,,,,,,,,,
25919,AL021961,19610908, 1800, HU, 35.9N,  59.9W,90.0,,,,,,,,,,,,,
25920,AL021961,19610909, 0000, HU, 36.1N,  59.6W,90.0,,,,,,,,,,,,,
25921,AL021961,19610909, 0600, HU, 36.2N,  59.3W,90.0,,,,,,,,,,,,,
25922,AL021961,19610909, 1200, HU, 36.6N,  58.6W,90.0,978.0,,,,,,,,,,,,
25923,AL021961,19610909, 1800, HU, 37.6N,  57.9W,90.0,976.0,,,,,,,,,,,,
25924,AL021961,19610910, 0000, HU, 38.8N,  56.1W,90.0,,,,,,,,,,,,,
25925,AL021961,19610910, 0600, HU, 38.8N,  54.4W,90.0,,,,,,,,,,,,,
25926,AL021961,19610910, 1200, HU, 39.2N,  52.3W,90.0,980.0,,,,,,,,,,,,
25927,AL021961,19610910, 1800, HU, 39.8N,  49.7W,85.0,962.0,,,,,,,,,,,,
25928,AL021961,19610911, 0000, HU, 40.9N,  45.8W,85.0,,,,,,,,,,,,,
25929,AL021961,19610911, 0600, HU, 42.8N,  41.2W,80.0,,,,,,,,,,,,,
25930,AL021961,19610911, 1200, HU, 44.7N,  38.5W,80.0,970.0,,,,,,,,,,,,
25931,AL021961,19610911, 1800, HU, 47.7N,  33.0W,75.0,,,,,,,,,,,,,
25932,AL021961,19610912, 0000, EX, 50.8N,  26.5W,70.0,,,,,,,,,,,,,
25933,AL021961,19610912, 0600, EX, 54.8N,  20.5W,60.0,,,,,,,,,,,,,
25934,AL031961,19610903, 1200, TD, 12.5N,  77.0W,25.0,,,,,,,,,,,,,
25935,AL031961,19610903, 1800, TD, 12.9N,  78.0W,25.0,,,,,,,,,,,,,
25936,AL031961,19610904, 0000, TD, 13.3N,  78.8W,25.0,,,,,,,,,,,,,
25937,AL031961,19610904, 0600, TD, 13.7N,  79.5W,25.0,1007.0,,,,,,,,,,,,
25938,AL031961,19610904, 1200, TD, 14.2N,  80.1W,25.0,1006.0,,,,,,,,,,,,
25939,AL031961,19610904, 1800, TD, 14.9N,  80.7W,25.0,1005.0,,,,,,,,,,,,
25940,AL031961,19610905, 0000, TD, 15.5N,  81.4W,30.0,1002.0,,,,,,,,,,,,
25941,AL031961,19610905, 0600, TD, 15.9N,  82.1W,30.0,999.0,,,,,,,,,,,,
25942,AL031961,19610905, 1200, TS, 16.3N,  82.7W,40.0,997.0,,,,,,,,,,,,
25943,AL031961,19610905, 1800, TS, 16.9N,  83.1W,45.0,993.0,,,,,,,,,,,,
25944,AL031961,19610906, 0000, TS, 17.4N,  83.6W,50.0,990.0,,,,,,,,,,,,
25945,AL031961,19610906, 0600, TS, 18.1N,  84.3W,55.0,987.0,,,,,,,,,,,,
25946,AL031961,19610906, 1200, HU, 18.8N,  85.1W,65.0,984.0,,,,,,,,,,,,
25947,AL031961,19610906, 1800, HU, 19.1N,  85.6W,70.0,981.0,,,,,,,,,,,,
25948,AL031961,19610907, 0000, HU, 19.5N,  85.9W,75.0,978.0,,,,,,,,,,,,
25949,AL031961,19610907, 0600, HU, 20.2N,  86.0W,80.0,975.0,,,,,,,,,,,,
25950,AL031961,19610907, 1200, HU, 20.9N,  86.0W,85.0,973.0,,,,,,,,,,,,
25951,AL031961,19610907, 1800, HU, 21.7N,  86.3W,95.0,970.0,,,,,,,,,,,,
25952,AL031961,19610908, 0000, HU, 22.3N,  87.3W,100.0,968.0,,,,,,,,,,,,
25953,AL031961,19610908, 0600, HU, 22.8N,  87.8W,105.0,966.0,,,,,,,,,,,,
25954,AL031961,19610908, 1200, HU, 23.1N,  88.3W,110.0,965.0,,,,,,,,,,,,
25955,AL031961,19610908, 1800, HU, 23.4N,  89.2W,110.0,962.0,,,,,,,,,,,,
25956,AL031961,19610909, 0000, HU, 23.7N,  89.8W,110.0,959.0,,,,,,,,,,,,
25957,AL031961,19610909, 0600, HU, 24.0N,  90.2W,110.0,956.0,,,,,,,,,,,,
25958,AL031961,19610909, 1200, HU, 24.6N,  91.0W,110.0,953.0,,,,,,,,,,,,
25959,AL031961,19610909, 1800, HU, 24.9N,  91.8W,110.0,948.0,,,,,,,,,,,,
25960,AL031961,19610910, 0000, HU, 25.6N,  92.6W,110.0,944.0,,,,,,,,,,,,
25961,AL031961,19610910, 0600, HU, 26.1N,  93.3W,115.0,940.0,,,,,,,,,,,,
25962,AL031961,19610910, 1200, HU, 26.3N,  93.9W,120.0,937.0,,,,,,,,,,,,
25963,AL031961,19610910, 1800, HU, 26.7N,  94.5W,130.0,936.0,,,,,,,,,,,,
25964,AL031961,19610911, 0000, HU, 27.0N,  95.0W,140.0,936.0,,,,,,,,,,,,
25965,AL031961,19610911, 0600, HU, 27.2N,  95.7W,150.0,936.0,,,,,,,,,,,,
25966,AL031961,19610911, 1200, HU, 27.6N,  96.2W,145.0,935.0,,,,,,,,,,,,
25967,AL031961,19610911, 1800, HU, 28.0N,  96.4W,125.0,931.0,,,,,,,,,,,,
25968,AL031961,19610912, 0000, HU, 28.6N,  96.8W,100.0,940.0,,,,,,,,,,,,
25969,AL031961,19610912, 0600, HU, 29.5N,  97.2W,80.0,955.0,,,,,,,,,,,,
25970,AL031961,19610912, 1200, TS, 30.5N,  97.4W,60.0,975.0,,,,,,,,,,,,
25971,AL031961,19610912, 1800, TS, 31.8N,  97.4W,45.0,979.0,,,,,,,,,,,,
25972,AL031961,19610913, 0000, TS, 32.8N,  97.2W,40.0,980.0,,,,,,,,,,,,
25973,AL031961,19610913, 0600, TS, 33.5N,  97.0W,35.0,,,,,,,,,,,,,
25974,AL031961,19610913, 1200, EX, 34.3N,  96.8W,30.0,,,,,,,,,,,,,
25975,AL031961,19610913, 1800, EX, 36.2N,  94.0W,30.0,,,,,,,,,,,,,
25976,AL031961,19610914, 0000, EX, 38.0N,  90.5W,30.0,,,,,,,,,,,,,
25977,AL031961,19610914, 0600, EX, 42.1N,  87.1W,30.0,,,,,,,,,,,,,
25978,AL031961,19610914, 1200, EX, 46.3N,  83.8W,30.0,,,,,,,,,,,,,
25979,AL031961,19610914, 1800, EX, 47.5N,  80.7W,30.0,,,,,,,,,,,,,
25980,AL031961,19610915, 0000, EX, 48.7N,  78.0W,30.0,,,,,,,,,,,,,
25981,AL031961,19610915, 0600, EX, 51.2N,  72.7W,30.0,,,,,,,,,,,,,
25982,AL031961,19610915, 1200, EX, 53.7N,  67.5W,30.0,,,,,,,,,,,,,
25983,AL031961,19610915, 1800, EX, 56.8N,  66.2W,30.0,,,,,,,,,,,,,
25984,AL031961,19610916, 0000, EX, 60.0N,  65.0W,30.0,,,,,,,,,,,,,
25985,AL041961,19610906, 1800, TS, 15.1N,  24.1W,50.0,,,,,,,,,,,,,
25986,AL041961,19610907, 0000, HU, 15.2N,  25.4W,65.0,,,,,,,,,,,,,
25987,AL041961,19610907, 0600, HU, 15.4N,  26.7W,70.0,,,,,,,,,,,,,
25988,AL041961,19610907, 1200, HU, 15.7N,  28.1W,70.0,,,,,,,,,,,,,
25989,AL041961,19610907, 1800, HU, 16.1N,  29.4W,70.0,,,,,,,,,,,,,
25990,AL041961,19610908, 0000, HU, 16.5N,  30.7W,70.0,,,,,,,,,,,,,
25991,AL041961,19610908, 0600, HU, 17.0N,  32.0W,70.0,,,,,,,,,,,,,
25992,AL041961,19610908, 1200, HU, 17.5N,  33.2W,70.0,,,,,,,,,,,,,
25993,AL041961,19610908, 1800, HU, 18.0N,  34.5W,70.0,,,,,,,,,,,,,
25994,AL041961,19610909, 0000, HU, 18.5N,  35.7W,70.0,,,,,,,,,,,,,
25995,AL041961,19610909, 0600, HU, 19.1N,  37.0W,70.0,,,,,,,,,,,,,
25996,AL041961,19610909, 1200, HU, 19.7N,  38.2W,70.0,,,,,,,,,,,,,
25997,AL041961,19610909, 1800, HU, 20.4N,  39.4W,70.0,,,,,,,,,,,,,
25998,AL041961,19610910, 0000, HU, 21.2N,  40.6W,70.0,,,,,,,,,,,,,
25999,AL041961,19610910, 0600, HU, 22.0N,  41.8W,70.0,,,,,,,,,,,,,
26000,AL041961,19610910, 1200, HU, 22.8N,  43.0W,75.0,,,,,,,,,,,,,
26001,AL041961,19610910, 1800, HU, 23.8N,  44.1W,75.0,,,,,,,,,,,,,
26002,AL041961,19610911, 0000, HU, 25.0N,  45.0W,80.0,,,,,,,,,,,,,
26003,AL041961,19610911, 0600, HU, 26.6N,  45.7W,90.0,,,,,,,,,,,,,
26004,AL041961,19610911, 1200, HU, 27.9N,  45.9W,100.0,976.0,,,,,,,,,,,,
26005,AL041961,19610911, 1800, HU, 29.3N,  45.9W,105.0,,,,,,,,,,,,,
26006,AL041961,19610912, 0000, HU, 30.5N,  45.9W,105.0,,,,,,,,,,,,,
26007,AL041961,19610912, 0600, HU, 31.5N,  45.9W,105.0,,,,,,,,,,,,,
26008,AL041961,19610912, 1200, HU, 32.2N,  45.8W,105.0,975.0,,,,,,,,,,,,
26009,AL041961,19610912, 1800, HU, 33.0N,  45.6W,105.0,,,,,,,,,,,,,
26010,AL041961,19610913, 0000, HU, 33.9N,  45.3W,100.0,,,,,,,,,,,,,
26011,AL041961,19610913, 0600, HU, 34.7N,  45.1W,85.0,980.0,,,,,,,,,,,,
26012,AL041961,19610913, 1200, HU, 35.2N,  44.2W,75.0,,,,,,,,,,,,,
26013,AL041961,19610913, 1800, HU, 35.5N,  43.1W,70.0,,,,,,,,,,,,,
26014,AL041961,19610914, 0000, HU, 35.9N,  41.1W,70.0,,,,,,,,,,,,,
26015,AL041961,19610914, 0600, HU, 36.2N,  38.9W,70.0,,,,,,,,,,,,,
26016,AL041961,19610914, 1200, HU, 36.6N,  36.5W,70.0,,,,,,,,,,,,,
26017,AL041961,19610914, 1800, HU, 37.0N,  34.1W,70.0,,,,,,,,,,,,,
26018,AL041961,19610915, 0000, HU, 37.8N,  31.0W,70.0,,,,,,,,,,,,,
26019,AL041961,19610915, 0600, HU, 39.5N,  26.4W,70.0,,,,,,,,,,,,,
26020,AL041961,19610915, 1200, HU, 41.7N,  22.2W,70.0,,,,,,,,,,,,,
26021,AL041961,19610915, 1800, HU, 44.6N,  18.2W,70.0,,,,,,,,,,,,,
26022,AL041961,19610916, 0000, HU, 48.0N,  14.8W,70.0,,,,,,,,,,,,,
26023,AL041961,19610916, 0600, HU, 51.9N,  11.6W,70.0,970.0,,,,,,,,,,,,
26024,AL041961,19610916, 1200, HU, 55.7N,   8.5W,70.0,,,,,,,,,,,,,
26025,AL051961,19610910, 1800, TD, 11.7N,  32.1W,25.0,,,,,,,,,,,,,
26026,AL051961,19610911, 0000, TD, 12.4N,  33.9W,25.0,,,,,,,,,,,,,
26027,AL051961,19610911, 0600, TD, 13.5N,  35.3W,25.0,,,,,,,,,,,,,
26028,AL051961,19610911, 1200, TS, 14.4N,  36.7W,35.0,,,,,,,,,,,,,
26029,AL051961,19610911, 1800, TS, 15.2N,  38.1W,40.0,,,,,,,,,,,,,
26030,AL051961,19610912, 0000, TS, 16.0N,  39.4W,50.0,,,,,,,,,,,,,
26031,AL051961,19610912, 0600, HU, 16.8N,  40.8W,65.0,,,,,,,,,,,,,
26032,AL051961,19610912, 1200, HU, 17.6N,  42.0W,65.0,975.0,,,,,,,,,,,,
26033,AL051961,19610912, 1800, HU, 18.4N,  43.1W,70.0,967.0,,,,,,,,,,,,
26034,AL051961,19610913, 0000, HU, 19.1N,  44.2W,75.0,,,,,,,,,,,,,
26035,AL051961,19610913, 0600, HU, 19.6N,  45.3W,90.0,969.0,,,,,,,,,,,,
26036,AL051961,19610913, 1200, HU, 19.8N,  46.4W,105.0,970.0,,,,,,,,,,,,
26037,AL051961,19610913, 1800, HU, 20.0N,  47.4W,110.0,983.0,,,,,,,,,,,,
26038,AL051961,19610914, 0000, HU, 20.1N,  48.4W,110.0,,,,,,,,,,,,,
26039,AL051961,19610914, 0600, HU, 20.2N,  49.4W,110.0,,,,,,,,,,,,,
26040,AL051961,19610914, 1200, HU, 20.3N,  50.5W,110.0,975.0,,,,,,,,,,,,
26041,AL051961,19610914, 1800, HU, 20.5N,  51.3W,110.0,966.0,,,,,,,,,,,,
26042,AL051961,19610915, 0000, HU, 20.7N,  52.1W,110.0,965.0,,,,,,,,,,,,
26043,AL051961,19610915, 0600, HU, 21.1N,  53.4W,110.0,965.0,,,,,,,,,,,,
26044,AL051961,19610915, 1200, HU, 21.6N,  54.7W,110.0,966.0,,,,,,,,,,,,
26045,AL051961,19610915, 1800, HU, 21.8N,  56.1W,110.0,961.0,,,,,,,,,,,,
26046,AL051961,19610916, 0000, HU, 22.0N,  57.4W,110.0,960.0,,,,,,,,,,,,
26047,AL051961,19610916, 0600, HU, 22.3N,  58.7W,105.0,956.0,,,,,,,,,,,,
26048,AL051961,19610916, 1200, HU, 22.7N,  60.0W,105.0,949.0,,,,,,,,,,,,
26049,AL051961,19610916, 1800, HU, 23.3N,  61.3W,105.0,944.0,,,,,,,,,,,,
26050,AL051961,19610917, 0000, HU, 23.8N,  62.6W,105.0,939.0,,,,,,,,,,,,
26051,AL051961,19610917, 0600, HU, 24.1N,  63.9W,110.0,934.0,,,,,,,,,,,,
26052,AL051961,19610917, 1200, HU, 24.4N,  65.2W,110.0,930.0,,,,,,,,,,,,
26053,AL051961,19610917, 1800, HU, 24.8N,  66.2W,115.0,927.0,,,,,,,,,,,,
26054,AL051961,19610918, 0000, HU, 25.4N,  66.9W,120.0,928.0,,,,,,,,,,,,
26055,AL051961,19610918, 0600, HU, 26.1N,  67.8W,120.0,932.0,,,,,,,,,,,,
26056,AL051961,19610918, 1200, HU, 27.0N,  68.6W,125.0,938.0,,,,,,,,,,,,
26057,AL051961,19610918, 1800, HU, 28.0N,  69.4W,125.0,944.0,,,,,,,,,,,,
26058,AL051961,19610919, 0000, HU, 29.0N,  70.1W,125.0,948.0,,,,,,,,,,,,
26059,AL051961,19610919, 0600, HU, 30.0N,  71.0W,125.0,945.0,,,,,,,,,,,,
26060,AL051961,19610919, 1200, HU, 31.0N,  71.9W,125.0,942.0,,,,,,,,,,,,
26061,AL051961,19610919, 1800, HU, 32.0N,  72.6W,125.0,950.0,,,,,,,,,,,,
26062,AL051961,19610920, 0000, HU, 33.0N,  73.1W,120.0,947.0,,,,,,,,,,,,
26063,AL051961,19610920, 0600, HU, 34.0N,  73.4W,120.0,957.0,,,,,,,,,,,,
26064,AL051961,19610920, 1200, HU, 35.0N,  73.3W,120.0,949.0,,,,,,,,,,,,
26065,AL051961,19610920, 1800, HU, 36.3N,  73.0W,120.0,955.0,,,,,,,,,,,,
26066,AL051961,19610921, 0000, HU, 37.8N,  72.5W,115.0,968.0,,,,,,,,,,,,
26067,AL051961,19610921, 0600, HU, 39.2N,  71.8W,110.0,972.0,,,,,,,,,,,,
26068,AL051961,19610921, 1200, HU, 40.4N,  71.1W,110.0,978.0,,,,,,,,,,,,
26069,AL051961,19610921, 1800, HU, 40.9N,  70.7W,105.0,,,,,,,,,,,,,
26070,AL051961,19610922, 0000, TS, 40.9N,  70.1W,60.0,,,,,,,,,,,,,
26071,AL051961,19610922, 0600, TS, 40.9N,  69.1W,50.0,,,,,,,,,,,,,
26072,AL051961,19610922, 1200, TS, 40.8N,  67.9W,45.0,990.0,,,,,,,,,,,,
26073,AL051961,19610922, 1800, TS, 40.4N,  66.6W,50.0,,,,,,,,,,,,,
26074,AL051961,19610923, 0000, TS, 39.7N,  65.4W,60.0,993.0,,,,,,,,,,,,
26075,AL051961,19610923, 0600, TS, 38.8N,  64.8W,60.0,,,,,,,,,,,,,
26076,AL051961,19610923, 1200, TS, 37.9N,  64.9W,60.0,,,,,,,,,,,,,
26077,AL051961,19610923, 1800, TS, 37.0N,  65.3W,60.0,,,,,,,,,,,,,
26078,AL051961,19610924, 0000, TS, 36.1N,  65.9W,55.0,,,,,,,,,,,,,
26079,AL051961,19610924, 0600, TS, 35.6N,  66.6W,55.0,,,,,,,,,,,,,
26080,AL051961,19610924, 1200, TS, 35.7N,  67.4W,50.0,,,,,,,,,,,,,
26081,AL051961,19610924, 1800, TS, 36.1N,  68.4W,50.0,,,,,,,,,,,,,
26082,AL051961,19610925, 0000, TS, 36.7N,  69.5W,45.0,,,,,,,,,,,,,
26083,AL051961,19610925, 0600, TS, 37.4N,  70.2W,45.0,993.0,,,,,,,,,,,,
26084,AL051961,19610925, 1200, TS, 38.1N,  70.5W,45.0,,,,,,,,,,,,,
26085,AL051961,19610925, 1800, TS, 38.9N,  70.5W,45.0,,,,,,,,,,,,,
26086,AL051961,19610926, 0000, TS, 40.0N,  70.3W,40.0,996.0,,,,,,,,,,,,
26087,AL051961,19610926, 0600, TS, 42.2N,  70.1W,35.0,,,,,,,,,,,,,
26088,AL051961,19610926, 1200, TD, 44.7N,  69.8W,30.0,1002.0,,,,,,,,,,,,
26089,AL051961,19610926, 1800, TD, 46.6N,  69.2W,30.0,,,,,,,,,,,,,
26090,AL051961,19610927, 0000, EX, 48.2N,  68.3W,30.0,,,,,,,,,,,,,
26091,AL051961,19610927, 0600, EX, 50.0N,  67.0W,30.0,,,,,,,,,,,,,
26092,AL061961,19610912, 1200, TD, 25.8N,  78.0W,25.0,,,,,,,,,,,,,
26093,AL061961,19610912, 1800, TD, 26.0N,  78.0W,30.0,,,,,,,,,,,,,
26094,AL061961,19610913, 0000, TD, 26.2N,  78.1W,30.0,,,,,,,,,,,,,
26095,AL061961,19610913, 0600, TD, 27.0N,  78.1W,30.0,,,,,,,,,,,,,
26096,AL061961,19610913, 1200, TD, 28.6N,  78.2W,30.0,,,,,,,,,,,,,
26097,AL061961,19610913, 1800, TD, 30.0N,  78.2W,30.0,,,,,,,,,,,,,
26098,AL061961,19610914, 0000, TD, 31.7N,  78.2W,30.0,,,,,,,,,,,,,
26099,AL061961,19610914, 0600, TD, 33.0N,  78.1W,30.0,,,,,,,,,,,,,
26100,AL061961,19610914, 1200, TS, 34.7N,  77.9W,35.0,,,,,,,,,,,,,
26101,AL061961,19610914, 1800, TS, 36.7N,  76.8W,35.0,,,,,,,,,,,,,
26102,AL061961,19610915, 0000, TS, 38.7N,  75.4W,35.0,,,,,,,,,,,,,
26103,AL061961,19610915, 0600, TS, 40.7N,  73.5W,35.0,,,,,,,,,,,,,
26104,AL061961,19610915, 1200, TS, 44.1N,  70.1W,35.0,,,,,,,,,,,,,
26105,AL061961,19610915, 1800, TD, 47.6N,  63.0W,30.0,,,,,,,,,,,,,
26106,AL071961,19610930, 0600, TD, 16.0N,  57.0W,30.0,,,,,,,,,,,,,
26107,AL071961,19610930, 1200, TS, 16.1N,  58.7W,35.0,1007.0,,,,,,,,,,,,
26108,AL071961,19610930, 1800, TS, 16.2N,  59.5W,45.0,1006.0,,,,,,,,,,,,
26109,AL071961,19611001, 0000, TS, 16.2N,  60.3W,45.0,,,,,,,,,,,,,
26110,AL071961,19611001, 0600, TS, 16.2N,  61.1W,40.0,,,,,,,,,,,,,
26111,AL071961,19611001, 1200, TS, 16.0N,  62.1W,40.0,1004.0,,,,,,,,,,,,
26112,AL071961,19611001, 1800, TS, 15.9N,  63.1W,40.0,,,,,,,,,,,,,
26113,AL071961,19611002, 0000, TS, 16.1N,  64.0W,40.0,1010.0,,,,,,,,,,,,
26114,AL071961,19611002, 0600, TS, 16.2N,  65.0W,45.0,,,,,,,,,,,,,
26115,AL071961,19611002, 1200, TS, 16.4N,  66.1W,50.0,1011.0,,,,,,,,,,,,
26116,AL071961,19611002, 1800, TS, 17.0N,  67.1W,50.0,1010.0,,,,,,,,,,,,
26117,AL071961,19611003, 0000, TS, 17.8N,  67.9W,50.0,,,,,,,,,,,,,
26118,AL071961,19611003, 0600, TS, 18.5N,  68.6W,50.0,,,,,,,,,,,,,
26119,AL071961,19611003, 1200, TS, 19.2N,  69.1W,50.0,1010.0,,,,,,,,,,,,
26120,AL071961,19611003, 1800, TS, 20.6N,  69.7W,55.0,,,,,,,,,,,,,
26121,AL071961,19611004, 0000, TS, 22.0N,  70.3W,55.0,1005.0,,,,,,,,,,,,
26122,AL071961,19611004, 0600, TS, 23.0N,  70.7W,60.0,,,,,,,,,,,,,
26123,AL071961,19611004, 1200, HU, 24.3N,  71.3W,65.0,999.0,,,,,,,,,,,,
26124,AL071961,19611004, 1800, HU, 25.4N,  71.6W,70.0,,,,,,,,,,,,,
26125,AL071961,19611005, 0000, HU, 26.9N,  71.2W,75.0,997.0,,,,,,,,,,,,
26126,AL071961,19611005, 0600, HU, 27.4N,  71.1W,80.0,991.0,,,,,,,,,,,,
26127,AL071961,19611005, 1200, HU, 28.7N,  70.7W,85.0,974.0,,,,,,,,,,,,
26128,AL071961,19611005, 1800, HU, 29.2N,  70.3W,90.0,,,,,,,,,,,,,
26129,AL071961,19611006, 0000, HU, 30.0N,  69.5W,95.0,960.0,,,,,,,,,,,,
26130,AL071961,19611006, 0600, HU, 30.5N,  68.8W,100.0,,,,,,,,,,,,,
26131,AL071961,19611006, 1200, HU, 31.2N,  68.2W,105.0,968.0,,,,,,,,,,,,
26132,AL071961,19611006, 1800, HU, 32.2N,  67.4W,105.0,954.0,,,,,,,,,,,,
26133,AL071961,19611007, 0000, HU, 32.9N,  66.3W,110.0,948.0,,,,,,,,,,,,
26134,AL071961,19611007, 0600, HU, 34.0N,  65.1W,110.0,,,,,,,,,,,,,
26135,AL071961,19611007, 1200, HU, 35.5N,  64.5W,110.0,,,,,,,,,,,,,
26136,AL071961,19611007, 1800, HU, 36.6N,  64.2W,110.0,,,,,,,,,,,,,
26137,AL071961,19611008, 0000, HU, 38.5N,  64.2W,105.0,,,,,,,,,,,,,
26138,AL071961,19611008, 0600, HU, 39.2N,  64.7W,100.0,,,,,,,,,,,,,
26139,AL071961,19611008, 1200, HU, 40.1N,  65.2W,95.0,,,,,,,,,,,,,
26140,AL071961,19611008, 1800, HU, 41.2N,  66.0W,70.0,,,,,,,,,,,,,
26141,AL071961,19611009, 0000, HU, 42.2N,  66.5W,65.0,,,,,,,,,,,,,
26142,AL071961,19611009, 0600, TS, 43.1N,  67.4W,50.0,,,,,,,,,,,,,
26143,AL071961,19611009, 1200, EX, 43.5N,  67.8W,40.0,,,,,,,,,,,,,
26144,AL071961,19611009, 1800, EX, 44.4N,  65.8W,40.0,,,,,,,,,,,,,
26145,AL071961,19611010, 0000, EX, 45.0N,  64.0W,35.0,,,,,,,,,,,,,
26146,AL071961,19611010, 0600, EX, 46.0N,  59.2W,35.0,,,,,,,,,,,,,
26147,AL081961,19611016, 0000, TD, 17.5N,  77.0W,30.0,,,,,,,,,,,,,
26148,AL081961,19611016, 0600, TD, 18.3N,  77.5W,30.0,,,,,,,,,,,,,
26149,AL081961,19611016, 1200, TD, 18.9N,  77.8W,30.0,1005.0,,,,,,,,,,,,
26150,AL081961,19611016, 1800, TD, 19.4N,  77.9W,30.0,,,,,,,,,,,,,
26151,AL081961,19611017, 0000, TD, 19.9N,  77.9W,30.0,,,,,,,,,,,,,
26152,AL081961,19611017, 0600, TD, 20.4N,  78.0W,30.0,,,,,,,,,,,,,
26153,AL081961,19611017, 1200, TD, 21.0N,  78.0W,30.0,,,,,,,,,,,,,
26154,AL081961,19611017, 1800, TD, 21.5N,  78.0W,30.0,,,,,,,,,,,,,
26155,AL081961,19611018, 0000, TD, 22.0N,  78.0W,30.0,1003.0,,,,,,,,,,,,
26156,AL081961,19611018, 0600, TD, 22.8N,  77.8W,30.0,,,,,,,,,,,,,
26157,AL081961,19611018, 1200, TD, 23.7N,  77.7W,30.0,1004.0,,,,,,,,,,,,
26158,AL081961,19611018, 1800, TD, 24.7N,  76.8W,30.0,,,,,,,,,,,,,
26159,AL081961,19611019, 0000, TD, 25.7N,  75.8W,30.0,1003.0,,,,,,,,,,,,
